instance_id,db,dialect,n_gold,n_pred,n_tables_db,hit,recall,precision,strict,anchor_hit,max_gold_rank,ms,n_cols_db,n_cols_graph,ddl_tokens,n_gold_cols,n_pred_cols,col_recall,col_precision,col_strict,unresolved_cols,missed,missed_cols
sf_bq207,PATENTS_USPTO,snowflake,3,20,46,2,0.667,0.100,0,0,27,13.9,444,444,7975,,,,,,,patents_uspto.uspto_oce_assignment.match,
sf_bq128,PATENTSVIEW,snowflake,4,20,59,4,1.000,0.200,1,0,18,15.7,304,304,5155,12,117,1.000,0.103,1,2,,
sf_bq246,PATENTSVIEW,snowflake,3,20,59,3,1.000,0.150,1,1,6,10.7,304,304,5202,6,103,1.000,0.058,1,2,,
sf_bq052,PATENTSVIEW,snowflake,5,20,59,5,1.000,0.250,1,0,18,10.6,304,304,5471,12,112,1.000,0.107,1,2,,
sf_bq036,GITHUB_REPOS,snowflake,2,6,6,2,1.000,0.333,1,0,6,6.9,34,34,1573,,,,,,,,
sf_bq100,GITHUB_REPOS,snowflake,1,6,6,1,1.000,0.167,1,1,1,6.5,34,34,1636,,,,,,,,
sf_bq101,GITHUB_REPOS,snowflake,1,6,6,1,1.000,0.167,1,1,1,6.4,34,34,1636,,,,,,,,
sf_bq182,GITHUB_REPOS_DATE,snowflake,2,9,9,2,1.000,0.222,1,0,8,10.8,322,61,2160,5,61,1.000,0.082,1,7,,
sf_bq217,GITHUB_REPOS_DATE,snowflake,2,9,9,2,1.000,0.222,1,0,8,6.9,322,61,2160,,,,,,,,
sf_bq191,GITHUB_REPOS_DATE,snowflake,3,9,9,3,1.000,0.333,1,0,9,6.6,322,61,2209,,,,,,,,
sf_bq224,GITHUB_REPOS_DATE,snowflake,2,9,9,2,1.000,0.222,1,0,8,6.9,322,61,2173,5,61,1.000,0.082,1,3,,
sf_bq192,GITHUB_REPOS_DATE,snowflake,3,9,9,3,1.000,0.333,1,0,9,7.9,322,61,2200,,,,,,,,
sf_bq225,GITHUB_REPOS,snowflake,2,6,6,2,1.000,0.333,1,1,2,6.9,34,34,1624,,,,,,,,
sf_bq180,GITHUB_REPOS,snowflake,2,6,6,2,1.000,0.333,1,1,2,5.7,34,34,1636,,,,,,,,
sf_bq233,GITHUB_REPOS,snowflake,2,6,6,2,1.000,0.333,1,1,3,5.7,34,34,1636,5,34,1.000,0.147,1,9,,
sf_bq248,GITHUB_REPOS,snowflake,3,6,6,3,1.000,0.500,1,1,3,5.8,34,34,1611,7,34,1.000,0.206,1,2,,
sf_bq193,GITHUB_REPOS,snowflake,3,6,6,3,1.000,0.500,1,0,3,6.4,34,34,1585,7,34,1.000,0.206,1,6,,
sf_bq295,GITHUB_REPOS_DATE,snowflake,3,9,9,3,1.000,0.333,1,0,5,7.4,322,61,2195,8,61,1.000,0.131,1,1,,
sf_bq249,GITHUB_REPOS,snowflake,1,6,6,1,1.000,0.167,1,0,2,7.1,34,34,1572,,,,,,,,
sf_bq375,GITHUB_REPOS,snowflake,1,6,6,1,1.000,0.167,1,1,1,5.2,34,34,1598,,,,,,,,
sf_bq255,GITHUB_REPOS,snowflake,3,6,6,3,1.000,0.500,1,1,3,6.1,34,34,1598,6,34,1.000,0.176,1,2,,
sf_bq194,GITHUB_REPOS,snowflake,2,6,6,2,1.000,0.333,1,1,2,5.8,34,34,1611,,,,,,,,
sf_bq377,GITHUB_REPOS,snowflake,1,6,6,1,1.000,0.167,1,1,1,5.6,34,34,1636,2,34,1.000,0.059,1,4,,
sf_bq359,GITHUB_REPOS,snowflake,2,6,6,2,1.000,0.333,1,1,2,5.4,34,34,1636,4,34,1.000,0.118,1,4,,
sf_bq252,GITHUB_REPOS,snowflake,2,6,6,2,1.000,0.333,1,1,2,5.5,34,34,1598,6,34,1.000,0.176,1,0,,
sf_bq251,PYPI,snowflake,2,2,2,2,1.000,1.000,1,1,2,9.7,45,45,1583,,,,,,,,
bq019,cms_data,bigquery,1,12,38,1,1.000,0.083,1,1,2,24.0,865,649,15460,,,,,,,,
bq234,cms_data,bigquery,1,10,38,1,1.000,0.100,1,1,2,15.0,865,649,15396,6,318,1.000,0.019,1,2,,
bq235,cms_data,bigquery,2,12,38,2,1.000,0.167,1,1,4,16.6,865,649,15556,13,351,1.000,0.037,1,3,,
bq172,cms_data,bigquery,1,15,38,1,1.000,0.067,1,1,2,17.7,865,649,15975,4,389,1.000,0.010,1,1,,
bq177,cms_data,bigquery,2,13,38,2,1.000,0.154,1,1,5,18.9,865,649,15757,,,,,,,,
bq354,cms_data,bigquery,5,20,38,5,1.000,0.250,1,0,19,26.4,865,649,15637,12,425,1.000,0.028,1,3,,
bq355,cms_data,bigquery,4,4,38,0,0.000,0.000,0,0,33,17.3,865,649,9924,8,199,0.000,0.000,0,1,bigquery-public-data.cms_synthetic_patient_data_omop.concept;bigquery-public-data.cms_synthetic_patient_data_omop.concept_ancestor;bigquery-public-data.cms_synthetic_patient_data_omop.drug_exposure;bigquery-public-data.cms_synthetic_patient_data_omop.person,concept.concept_code;concept.concept_id;concept.vocabulary_id;concept_ancestor.ancestor_concept_id;concept_ancestor.descendant_concept_id;drug_exposure.drug_concept_id;drug_exposure.person_id;person.person_id
bq032,noaa_data,bigquery,1,20,33,1,1.000,0.050,1,1,1,86.3,7278,769,32196,8,492,0.375,0.006,0,6,,hurricanes.longitude;hurricanes.name;hurricanes.season;hurricanes.sid;hurricanes.usa_wind
bq119,noaa_data,bigquery,1,20,33,1,1.000,0.050,1,1,1,71.0,7278,769,31983,8,492,0.375,0.006,0,5,,hurricanes.latitude;hurricanes.longitude;hurricanes.name;hurricanes.season;hurricanes.sid
sf_bq117,NOAA_DATA,snowflake,1,12,33,1,1.000,0.083,1,1,1,37.8,7275,766,28541,,,,,,,,
bq419,noaa_data,bigquery,1,17,33,1,1.000,0.059,1,1,1,23.8,7278,769,31605,2,474,1.000,0.004,1,2,,
sf_bq071,NOAA_DATA_PLUS,snowflake,2,20,48,2,1.000,0.100,1,1,2,103.4,7450,927,32850,,,,,,,,
sf_bq236,NOAA_DATA_PLUS,snowflake,2,20,48,2,1.000,0.100,1,1,6,82.7,7450,927,32519,7,504,1.000,0.014,1,1,,
bq356,noaa_data,bigquery,2,13,33,2,1.000,0.154,1,0,9,30.6,7278,769,29225,,,,,,,,
bq042,noaa_data,bigquery,1,18,33,1,1.000,0.056,1,1,5,26.4,7278,769,29912,,,,,,8,,
bq394,noaa_data,bigquery,1,13,33,1,1.000,0.077,1,1,2,30.1,7278,769,29360,7,430,1.000,0.016,1,6,,
bq357,noaa_data,bigquery,1,20,33,1,1.000,0.050,1,1,2,30.6,7278,769,32131,6,543,0.500,0.006,0,2,,icoads_core_*.day;icoads_core_*.month;icoads_core_*.year
bq181,noaa_data,bigquery,2,13,33,2,1.000,0.154,1,0,9,37.0,7278,769,29321,,,,,,,,
bq045,noaa_data,bigquery,2,20,33,2,1.000,0.100,1,1,6,34.4,7278,769,32882,5,522,1.000,0.010,1,2,,
sf_bq358,NEW_YORK_CITIBIKE_1,snowflake,3,19,21,3,1.000,0.158,1,1,3,56.1,3303,245,9774,12,240,1.000,0.050,1,0,,
bq290,noaa_data,bigquery,2,20,33,2,1.000,0.100,1,0,9,29.3,7278,769,32174,8,544,1.000,0.015,1,10,,
bq031,noaa_data,bigquery,2,16,33,1,0.500,0.062,0,0,28,45.1,7278,769,29799,2,488,0.000,0.000,0,39,bigquery-public-data.noaa_gsod.stations,stations.name;stations.usaf
bq392,noaa_gsod,bigquery,1,2,2,1,1.000,0.500,1,1,1,8.0,3088,44,1791,5,44,1.000,0.114,1,6,,
sf_bq050,NEW_YORK_CITIBIKE_1,snowflake,5,19,21,5,1.000,0.263,1,0,16,30.9,3303,245,9771,21,240,1.000,0.087,1,10,,
sf_bq426,NEW_YORK_CITIBIKE_1,snowflake,4,20,21,4,1.000,0.200,1,0,11,26.1,3303,245,9877,,,,,,,,
sf_bq291,NOAA_GLOBAL_FORECAST_SYSTEM,snowflake,1,11,11,1,1.000,0.091,1,1,1,13.9,90,90,2448,3,90,1.000,0.033,1,10,,
bq208,new_york_noaa,bigquery,2,11,11,2,1.000,0.182,1,0,10,40.8,3571,296,8420,,,,,,,,
bq047,new_york_noaa,bigquery,2,11,11,2,1.000,0.182,1,1,3,21.2,3571,296,8513,,,,,,,,
bq048,new_york_noaa,bigquery,2,11,11,2,1.000,0.182,1,1,6,19.3,3571,296,8380,,,,,,,,
bq293,new_york_geo,bigquery,2,20,24,2,1.000,0.100,1,1,5,63.0,670,424,10511,,,,,,,,
sf_bq017,GEO_OPENSTREETMAP,snowflake,1,10,10,1,1.000,0.100,1,1,1,10.5,86,86,2649,3,86,1.000,0.035,1,3,,
sf_bq131,GEO_OPENSTREETMAP,snowflake,1,10,10,1,1.000,0.100,1,1,1,9.0,86,86,2649,,,,,,,,
sf_bq349,GEO_OPENSTREETMAP,snowflake,2,10,10,2,1.000,0.200,1,1,3,8.8,86,86,2649,7,86,1.000,0.081,1,6,,
sf_bq007,CENSUS_BUREAU_ACS_2,snowflake,2,20,32,2,1.000,0.100,1,0,16,120.8,68434,3724,59718,,,,,,,,
sf_bq429,CENSUS_BUREAU_ACS_2,snowflake,2,20,32,2,1.000,0.100,1,0,16,514.1,68434,3724,54366,9,969,1.000,0.009,1,5,,
sf_bq073,CENSUS_BUREAU_ACS_2,snowflake,2,20,32,2,1.000,0.100,1,0,15,76.6,68434,3724,59793,,,,,,,,
sf_bq410,CENSUS_BUREAU_ACS_2,snowflake,2,20,32,2,1.000,0.100,1,0,20,82.6,68434,3724,50978,,,,,,,,
sf_bq348,GEO_OPENSTREETMAP,snowflake,2,10,10,2,1.000,0.200,1,1,3,12.2,86,86,2213,,,,,,,,
sf_bq253,GEO_OPENSTREETMAP,snowflake,2,10,10,2,1.000,0.200,1,1,4,8.9,86,86,2649,,,,,,,,
sf_bq254,GEO_OPENSTREETMAP,snowflake,1,10,10,1,1.000,0.100,1,1,3,9.5,86,86,2649,4,86,1.000,0.047,1,2,,
sf_bq056,GEO_OPENSTREETMAP_BOUNDARIES,snowflake,2,20,25,2,1.000,0.100,1,0,13,21.6,261,247,7309,,,,,,,,
sf_bq289,GEO_OPENSTREETMAP_CENSUS_PLACES,snowflake,2,20,67,2,1.000,0.100,1,1,5,89.4,1056,1056,14419,5,272,1.000,0.018,1,3,,
sf_bq250,GEO_OPENSTREETMAP_WORLDPOP,snowflake,2,11,11,2,1.000,0.182,1,1,2,13.2,94,94,2885,9,94,1.000,0.096,1,5,,
sf_bq083,CRYPTO,snowflake,1,20,39,1,1.000,0.050,1,0,7,37.8,497,497,16467,3,276,1.000,0.011,1,1,,
sf_bq184,CRYPTO,snowflake,1,20,39,1,1.000,0.050,1,1,2,15.8,497,497,18447,,,,,,,,
sf_bq195,CRYPTO,snowflake,3,20,39,3,1.000,0.150,1,0,9,12.5,497,497,19119,,,,,,,,
sf_bq256,CRYPTO,snowflake,3,20,39,3,1.000,0.150,1,0,10,15.9,497,497,18530,,,,,,,,
sf_bq080,CRYPTO,snowflake,1,20,39,1,1.000,0.050,1,1,2,15.8,497,497,17964,,,,,,,,
sf_bq342,CRYPTO,snowflake,1,20,39,1,1.000,0.050,1,1,3,13.4,497,497,17950,,,,,,,,
sf_bq341,CRYPTO,snowflake,1,20,39,1,1.000,0.050,1,1,2,11.6,497,497,17824,4,283,1.000,0.014,1,2,,
sf_bq444,CRYPTO,snowflake,1,20,39,1,1.000,0.050,1,1,2,29.3,497,497,16715,7,265,1.000,0.026,1,0,,
sf_bq340,CRYPTO,snowflake,1,20,39,1,1.000,0.050,1,1,4,12.3,497,497,17001,,,,,,,,
sf_bq005,CRYPTO,snowflake,1,20,39,1,1.000,0.050,1,1,2,12.9,497,497,18033,,,,,,,,
sf_bq334,CRYPTO,snowflake,3,20,39,3,1.000,0.150,1,0,9,15.2,497,497,19308,8,333,1.000,0.024,1,5,,
sf_bq335,CRYPTO,snowflake,2,20,39,2,1.000,0.100,1,0,8,12.7,497,497,18290,,,,,,,,
sf_bq057,CRYPTO,snowflake,1,20,39,1,1.000,0.050,1,1,1,16.0,497,497,18929,8,310,1.000,0.026,1,14,,
sf_bq068,CRYPTO,snowflake,1,20,39,1,1.000,0.050,1,1,3,14.2,497,497,17770,3,283,1.000,0.011,1,6,,
sf_bq092,CRYPTO,snowflake,1,20,39,1,1.000,0.050,1,0,14,17.4,497,497,17462,,,,,,,,
sf_bq093,CRYPTO,snowflake,3,20,39,3,1.000,0.150,1,0,15,16.6,497,497,18415,15,320,1.000,0.047,1,2,,
sf_bq292,CRYPTO,snowflake,1,20,39,1,1.000,0.050,1,1,1,16.7,497,497,18673,,,,,,,,
sf_bq135,CRYPTO,snowflake,2,20,39,2,1.000,0.100,1,0,7,10.9,497,497,18216,,,,,,,,
sf_bq136,CRYPTO,snowflake,2,20,39,2,1.000,0.100,1,1,5,17.7,497,497,18278,,,,,,,,
sf_bq065,CRYPTO,snowflake,1,20,39,1,1.000,0.050,1,1,1,15.4,497,497,15765,,,,,,,,
sf_bq037,HUMAN_GENOME_VARIANTS,snowflake,1,8,8,1,1.000,0.125,1,1,1,17.0,202,202,7200,2,200,1.000,0.010,1,5,,
sf_bq012,ETHEREUM_BLOCKCHAIN,snowflake,3,7,7,3,1.000,0.429,1,1,4,10.3,88,88,6553,13,88,1.000,0.148,1,2,,
sf_bq187,ETHEREUM_BLOCKCHAIN,snowflake,2,7,7,2,1.000,0.286,1,1,3,8.8,88,88,6557,6,88,1.000,0.068,1,4,,
sf_bq450,ETHEREUM_BLOCKCHAIN,snowflake,5,7,7,5,1.000,0.714,1,1,5,21.0,88,88,6564,,,,,,,,
bq034,ghcn_d,bigquery,1,5,5,1,1.000,0.200,1,1,1,7.5,2141,37,1108,5,37,1.000,0.135,1,3,,
bq383,ghcn_d,bigquery,1,5,5,1,1.000,0.200,1,1,2,7.0,2141,37,1093,5,37,1.000,0.135,1,4,,
bq051,new_york_ghcn,bigquery,3,14,14,3,1.000,0.214,1,0,10,20.7,2624,289,7757,,,,,,,,
bq038,new_york,bigquery,1,9,9,1,1.000,0.111,1,1,2,17.7,483,252,6614,,,,,,,,
bq053,new_york,bigquery,2,9,9,2,1.000,0.222,1,1,2,14.3,483,252,6613,5,220,0.600,0.014,0,6,,tree_census_*.spc_latin;tree_census_*.status
bq054,new_york,bigquery,1,9,9,1,1.000,0.111,1,1,1,14.0,483,252,6724,,,,,,,,
bq021,new_york,bigquery,2,9,9,2,1.000,0.222,1,1,5,14.7,483,252,6593,14,220,1.000,0.064,1,11,,
bq202,new_york_plus,bigquery,1,18,18,1,1.000,0.056,1,1,1,18.7,853,360,9630,,,,,,,,
bq185,new_york_plus,bigquery,2,18,18,2,1.000,0.111,1,0,8,15.8,853,360,9614,8,325,1.000,0.025,1,0,,
bq040,new_york_plus,bigquery,2,18,18,2,1.000,0.111,1,1,5,123.6,853,360,9623,,,,,,,,
bq098,new_york_plus,bigquery,2,18,18,2,1.000,0.111,1,0,7,29.2,853,360,9617,12,325,1.000,0.037,1,4,,
bq039,new_york_plus,bigquery,2,18,18,2,1.000,0.111,1,1,6,20.2,853,360,9608,13,325,1.000,0.040,1,3,,
bq203,new_york_plus,bigquery,2,18,18,2,1.000,0.111,1,1,4,14.5,853,360,9112,5,325,1.000,0.015,1,1,,
bq035,san_francisco,bigquery,2,8,8,2,1.000,0.250,1,1,2,14.8,118,118,5205,7,118,1.000,0.059,1,6,,
bq186,san_francisco,bigquery,1,8,8,1,1.000,0.125,1,1,1,10.6,118,118,5129,,,,,,,,
bq081,san_francisco_plus,bigquery,3,19,19,3,1.000,0.158,1,0,7,23.0,278,278,13725,10,272,1.000,0.037,1,2,,
sf_bq294,SAN_FRANCISCO_PLUS,snowflake,3,19,19,3,1.000,0.158,1,0,11,26.0,278,278,11193,14,272,1.000,0.051,1,0,,
bq339,san_francisco_plus,bigquery,1,19,19,1,1.000,0.053,1,1,1,17.6,278,278,13316,3,272,1.000,0.011,1,6,,
bq400,san_francisco_plus,bigquery,3,19,19,3,1.000,0.158,1,0,7,14.8,278,278,13769,9,272,1.000,0.033,1,0,,
bq059,san_francisco_plus,bigquery,3,19,19,3,1.000,0.158,1,0,8,14.9,278,278,13356,13,272,1.000,0.048,1,1,,
bq376,san_francisco_plus,bigquery,6,19,19,6,1.000,0.316,1,0,9,14.0,278,278,13282,4,272,1.000,0.015,1,5,,
sf_bq014,THELOOK_ECOMMERCE,snowflake,3,7,7,3,1.000,0.429,1,1,4,7.1,73,73,2595,,,,,,,,
sf_bq188,THELOOK_ECOMMERCE,snowflake,3,7,7,3,1.000,0.429,1,1,6,6.3,73,73,2647,,,,,,,,
sf_bq258,THELOOK_ECOMMERCE,snowflake,3,7,7,3,1.000,0.429,1,1,4,7.1,73,73,2650,,,,,,,,
sf_bq259,THELOOK_ECOMMERCE,snowflake,1,7,7,1,1.000,0.143,1,1,3,5.5,73,73,2100,,,,,,,,
sf_bq189,THELOOK_ECOMMERCE,snowflake,3,7,7,3,1.000,0.429,1,1,4,7.2,73,73,2650,,,,,,,,
sf_bq260,THELOOK_ECOMMERCE,snowflake,1,7,7,1,1.000,0.143,1,1,1,5.4,73,73,2100,5,73,1.000,0.068,1,1,,
sf_bq261,THELOOK_ECOMMERCE,snowflake,2,7,7,2,1.000,0.286,1,1,4,6.1,73,73,1989,,,,,,,,
sf_bq262,THELOOK_ECOMMERCE,snowflake,3,7,7,3,1.000,0.429,1,1,4,7.4,73,73,2595,,,,,,,,
sf_bq190,THELOOK_ECOMMERCE,snowflake,1,7,7,1,1.000,0.143,1,1,1,6.1,73,73,2100,,,,,,,,
sf_bq263,THELOOK_ECOMMERCE,snowflake,3,7,7,3,1.000,0.429,1,1,4,6.9,73,73,2650,9,73,1.000,0.123,1,7,,
sf_bq264,THELOOK_ECOMMERCE,snowflake,1,7,7,1,1.000,0.143,1,1,1,6.1,73,73,2100,6,73,1.000,0.082,1,0,,
sf_bq197,THELOOK_ECOMMERCE,snowflake,2,7,7,2,1.000,0.286,1,1,3,6.5,73,73,2583,,,,,,,,
sf_bq265,THELOOK_ECOMMERCE,snowflake,3,7,7,3,1.000,0.429,1,1,3,6.1,73,73,2588,19,73,1.000,0.260,1,8,,
sf_bq266,THELOOK_ECOMMERCE,snowflake,2,7,7,2,1.000,0.286,1,1,3,6.4,73,73,2583,,,,,,,,
sf_bq333,THELOOK_ECOMMERCE,snowflake,1,7,7,1,1.000,0.143,1,1,1,6.1,73,73,2100,,,,,,,,
sf_bq361,THELOOK_ECOMMERCE,snowflake,1,7,7,1,1.000,0.143,1,1,3,5.2,73,73,2100,,,,,,,,
sf_bq271,THELOOK_ECOMMERCE,snowflake,5,7,7,5,1.000,0.714,1,0,7,6.9,73,73,2649,20,73,1.000,0.274,1,2,,
sf_bq272,THELOOK_ECOMMERCE,snowflake,2,7,7,2,1.000,0.286,1,1,3,6.6,73,73,2583,,,,,,,,
sf_bq273,THELOOK_ECOMMERCE,snowflake,4,7,7,4,1.000,0.571,1,1,5,6.8,73,73,2646,18,73,1.000,0.247,1,3,,
sf_bq020,GENOMICS_CANNABIS,snowflake,2,7,7,2,1.000,0.286,1,1,3,8.9,159,159,4609,,,,,,,,
sf_bq107,GENOMICS_CANNABIS,snowflake,2,7,7,2,1.000,0.286,1,1,3,8.4,159,159,4560,,,,,,,,
bq025,census_bureau_international,bigquery,2,8,8,2,1.000,0.250,1,1,4,9.5,165,165,3533,9,119,1.000,0.076,1,0,,
bq115,census_bureau_international,bigquery,2,8,8,2,1.000,0.250,1,0,7,8.1,165,165,3354,9,119,1.000,0.076,1,0,,
bq030,covid19_open_data,bigquery,1,1,1,1,1.000,1.000,1,1,1,23.8,701,701,655,,,,,,,,
bq018,covid19_open_data,bigquery,1,1,1,1,1.000,1.000,1,1,1,15.9,701,701,730,3,60,0.333,0.017,0,2,,covid19_open_data.country_name;covid19_open_data.date
bq086,covid19_open_world_bank,bigquery,2,5,22,2,1.000,0.400,1,0,3,29.5,1015,1015,4268,7,212,0.429,0.014,0,2,,covid19_open_data.aggregation_level;covid19_open_data.country_code;covid19_open_data.country_name;covid19_open_data.date
bq085,covid19_jhu_world_bank,bigquery,2,12,25,2,1.000,0.167,1,0,12,44.6,3771,3771,9839,7,407,1.000,0.017,1,4,,
bq130,covid19_nyt,bigquery,2,4,4,2,1.000,0.500,1,1,2,6.8,29,29,1055,9,29,1.000,0.310,1,5,,
bq087,covid19_symptom_search,bigquery,1,4,4,1,1.000,0.250,1,1,2,44.4,2580,1722,9271,4,240,0.250,0.004,0,2,,symptom_search_sub_region_*_weekly.date;symptom_search_sub_region_*_weekly.sub_region_1;symptom_search_sub_region_*_weekly.sub_region_2
bq088,covid19_symptom_search,bigquery,1,4,4,1,1.000,0.250,1,1,1,37.8,2580,1722,9331,4,240,0.750,0.013,0,4,,symptom_search_country_weekly.date
bq089,covid19_usa,bigquery,2,20,22,2,1.000,0.100,1,0,18,132.9,70861,6165,47909,6,1065,0.833,0.005,0,4,,censustract_*_5yr.geo_id
bq407,covid19_usa,bigquery,2,17,22,2,1.000,0.118,1,0,17,104.1,70861,6165,56076,9,968,0.889,0.008,0,3,,county_*_*yr.geo_id
bq137,census_bureau_usa,bigquery,2,13,13,2,1.000,0.154,1,1,5,22.6,132,126,6215,,,,,,,,
bq060,census_bureau_international,bigquery,2,8,8,2,1.000,0.250,1,1,3,9.0,165,165,3540,7,119,1.000,0.059,1,0,,
bq338,census_bureau_acs_1,bigquery,1,20,87,1,1.000,0.050,1,0,10,124.3,69183,4472,53343,3,918,0.667,0.002,0,3,,censustract_*_5yr.total_pop
bq061,census_bureau_acs_1,bigquery,2,20,87,2,1.000,0.100,1,0,15,68.3,69183,4472,65474,4,920,1.000,0.004,1,3,,
bq064,census_bureau_acs_1,bigquery,3,20,87,2,0.667,0.100,0,0,77,134.1,69183,4472,57712,11,968,0.545,0.006,0,7,bigquery-public-data.geo_census_tracts.us_census_tracts_national,censustract_*_5yr.geo_id;us_census_tracts_national.functional_status;us_census_tracts_national.geo_id;us_census_tracts_national.tract_ce;us_census_tracts_national.tract_geom
bq461,ncaa_basketball,bigquery,1,10,10,1,1.000,0.100,1,1,2,25.4,505,505,12902,,,,,,,,
bq198,ncaa_basketball,bigquery,1,10,10,1,1.000,0.100,1,1,5,16.6,505,505,13098,3,344,1.000,0.009,1,4,,
bq462,ncaa_basketball,bigquery,1,10,10,1,1.000,0.100,1,1,1,24.0,505,505,12410,,,,,,,,
bq427,ncaa_basketball,bigquery,1,10,10,1,1.000,0.100,1,1,1,25.1,505,505,12712,,,,,,,,
bq428,ncaa_basketball,bigquery,2,10,10,2,1.000,0.200,1,1,4,24.6,505,505,13029,22,344,1.000,0.064,1,1,,
bq144,ncaa_insights,bigquery,3,15,15,3,1.000,0.200,1,0,7,52.7,552,552,13558,19,391,1.000,0.049,1,0,,
bq113,bls,bigquery,2,7,25,2,1.000,0.286,1,1,2,17.6,23205,492,3857,5,161,0.600,0.019,0,5,,states.geo_id;states.state_name
bq112,bls,bigquery,3,4,25,3,1.000,0.750,1,0,4,13.2,23205,492,2931,8,106,1.000,0.075,1,6,,
